Time Fragment:25; LENGTH_SCALE: 0.016067; Potential: 5.443e-03
 -0.000000 -0.000000 -0.003735 -837264.249675 -838231.461013 -1172532.099671 0.000285 5000 0.873433 4.701659 0.071181
0.45875050 0.09363280 0.13485603 0.03112007 0.00000134 0.00000310 0.00000000 0
0.50526297 0.96208657 0.39434464 0.03112007 0.00000209 0.00000356 0.00000000 1
0.56338572 0.66558000 0.15469584 0.03112007 0.00000022 0.00000110 0.00000000 2
0.69914987 0.78926571 0.26962767 0.03112007 0.00000179 0.00000361 0.00000000 3
0.83680146 0.50945212 0.59504094 0.03112007 0.00000285 0.00000250 0.00000000 4
0.65301934 0.66305996 0.01310000 0.03112007 0.00000034 0.00000098 0.00000000 5
0.27367750 0.27104980 0.90624846 0.03112007 0.00000117 0.00000158 0.00000000 6
0.06834952 0.37538841 0.52384887 0.03112007 0.00000100 0.00000227 0.00000000 7
0.74807676 0.41628213 0.39854988 0.03112007 0.00000055 0.00000401 0.00000000 8
0.78061479 0.45361942 0.08274560 0.03112007 0.00000297 0.00000411 0.00000000 9
0.88183821 0.94954577 0.14093451 0.03112007 0.00000028 0.00000121 0.00000000 10
0.03854323 0.38543041 0.11759766 0.03112007 0.00000011 0.00000420 0.00000000 11
0.47957211 0.93524545 0.82397938 0.03112007 0.00000133 0.00000401 0.00000000 12
0.69274319 0.72806929 0.63348898 0.03112007 0.00000248 0.00000211 0.00000000 13
0.86028840 0.48705774 0.11730133 0.03112007 0.00000036 0.00000304 0.00000000 14
0.54806762 0.14389393 0.95632512 0.03112007 0.00000065 0.00000115 0.00000000 15
0.47210276 0.37159598 0.15034481 0.03112007 0.00000182 0.00000195 0.00000000 16
0.44383817 0.48480649 0.45992555 0.03112007 0.00000028 0.00000363 0.00000000 17
0.93325970 0.21043440 0.89764561 0.03112007 0.00000200 0.00000301 0.00000000 18
0.42889920 0.00758027 0.31057269 0.03112007 0.00000227 0.00000404 0.00000000 19
0.44655293 0.90920270 0.26818878 0.03112007 0.00000074 0.00000257 0.00000000 20
0.69577000 0.88809443 0.71601564 0.03112007 0.00000309 0.00000064 0.00000000 21
0.81318442 0.33105252 0.63219242 0.03112007 0.00000054 0.00000325 0.00000000 22
